
 .d8888b.                        888                  d88888888888
d88P  Y88b                       888                 d88888  888  
888    888                       888                d88P888  888  
888       888d888888  88888888b. 888888 .d88b.     d88P 888  888  
888       888P"  888  888888 "88b888   d88""88b   d88P  888  888  
888    888888    888  888888  888888   888  888  d88P   888  888  
Y88b  d88P888    Y88b 888888 d88PY88b. Y88..88P d8888888888  888  
 "Y8888P" 888     "Y8888888888P"  "Y888 "Y88P" d88P     8888888888
                      888888                                      
                 Y8b d88P888                                      
                  "Y88P" 888                              by UmeW

             ***** Market Data Saver ******               

2017-12-18 23:59:00 : 0.060828, low: 0.060828, high: 0.060828, r: 0.0, vol:5
2017-12-19 00:02:00 : 19613.09375, low: 19598, high: 19623, r: 81.25, vol:39439
2017-12-19 00:02:00 : 19183.559405940596, low: 19157, high: 19203.5, r: 90.75907590759076, vol:1523657
2017-12-19 00:02:00 : 21653.241379310344, low: 21630.5, high: 21666, r: 55.172413793103445, vol:67390
2017-12-19 00:02:00 : 0.019173333333333334, low: 0.01914, high: 0.01923, r: 33.333333333333336, vol:107
2017-12-19 00:03:00 : 19628.55, low: 19624, high: 19637.5, r: 80.0, vol:32902
2017-12-19 00:03:00 : 19208.90509259259, low: 19203.5, high: 19211, r: 56.94444444444444, vol:1040961
2017-12-19 00:03:00 : 0.01916, low: 0.01916, high: 0.01916, r: 0.0, vol:2
2017-12-19 00:01:00 : 0.01967, low: 0.01967, high: 0.01967, r: 0.0, vol:3
2017-12-18 23:54:00 : 0.002035, low: 0.002035, high: 0.002035, r: 0.0, vol:5
2017-12-19 00:03:00 : 21707.625, low: 21665.5, high: 21726, r: 100.0, vol:10000
2017-12-19 00:02:00 : 0.04200666666666667, low: 0.04195, high: 0.04207, r: 33.333333333333336, vol:8
2017-12-19 00:04:00 : 19210.796116504855, low: 19210.5, high: 19211.5, r: 48.54368932038835, vol:514545
2017-12-19 00:04:00 : 19639.428571428572, low: 19639, high: 19639.5, r: 85.71428571428571, vol:26321
2017-12-18 23:51:00 : 0.031632, low: 0.031632, high: 0.031632, r: 100.0, vol:1
2017-12-19 00:04:00 : 0.041965, low: 0.04196, high: 0.04197, r: 100.0, vol:5
2017-12-19 00:04:00 : 0.002038, low: 0.002038, high: 0.002038, r: 100.0, vol:15
2017-12-19 00:04:00 : 0.01916, low: 0.01916, high: 0.01916, r: 0.0, vol:18
2017-12-19 00:04:00 : 21716.0, low: 21716, high: 21716, r: 0.0, vol:400
2017-12-19 00:05:00 : 19212.688235294117, low: 19211, high: 19214.5, r: 69.41176470588235, vol:375209
2017-12-19 00:05:00 : 21720.5, low: 21717, high: 21725.5, r: 75.0, vol:8100
2017-12-19 00:05:00 : 0.030791666666666665, low: 0.03065, high: 0.03088, r: 0.0, vol:104
2017-12-19 00:05:00 : 0.01915, low: 0.01915, high: 0.01915, r: 0.0, vol:2
2017-12-19 00:05:00 : 0.04198, low: 0.04198, high: 0.04198, r: 100.0, vol:3
2017-12-19 00:05:00 : 19644.933333333334, low: 19639.5, high: 19650.5, r: 100.0, vol:45819
2017-12-19 00:06:00 : 19229.260416666668, low: 19211.5, high: 19250, r: 76.78571428571429, vol:841387
2017-12-19 00:06:00 : 21725.071428571428, low: 21717, high: 21726, r: 23.80952380952381, vol:6238
2017-12-19 00:06:00 : 19651.375, low: 19650.5, high: 19654, r: 100.0, vol:33042
2017-12-19 00:06:00 : 0.0191675, low: 0.01915, high: 0.01918, r: 75.0, vol:16
2017-12-19 00:06:00 : 0.0419, low: 0.0419, high: 0.0419, r: 0.0, vol:4
2017-12-19 00:07:00 : 19274.418691588784, low: 19243, high: 19295, r: 80.18691588785046, vol:3607162
2017-12-19 00:07:00 : 19686.829545454544, low: 19657, high: 19708, r: 100.0, vol:143806
2017-12-19 00:07:00 : 0.01917, low: 0.01917, high: 0.01917, r: 100.0, vol:3
2017-12-19 00:07:00 : 21753.008928571428, low: 21725.5, high: 21800, r: 94.64285714285714, vol:147902
2017-12-19 00:01:00 : 0.1157, low: 0.1157, high: 0.1157, r: 0.0, vol:4
2017-12-19 00:04:00 : 0.019621, low: 0.019563, high: 0.01967, r: 0.0, vol:35
2017-12-19 00:07:00 : 0.04178500000000001, low: 0.04169, high: 0.04189, r: 50.0, vol:66
2017-12-19 00:08:00 : 19307.775725593667, low: 19290, high: 19330, r: 86.01583113456465, vol:1693297
2017-12-19 00:08:00 : 19717.925925925927, low: 19707.5, high: 19741.5, r: 96.29629629629629, vol:113941
2017-12-19 00:02:00 : 0.060839000000000004, low: 0.060828, high: 0.06085, r: 0.0, vol:4
2017-12-19 00:08:00 : 0.01917, low: 0.01917, high: 0.01917, r: 100.0, vol:13
2017-12-19 00:08:00 : 0.041528, low: 0.04141, high: 0.04158, r: 0.0, vol:12
2017-12-19 00:08:00 : 21793.625, low: 21778.5, high: 21799, r: 100.0, vol:1250
2017-12-19 00:05:00 : 0.002026, low: 0.002026, high: 0.002026, r: 0.0, vol:696
2017-12-19 00:09:00 : 19285.22041763341, low: 19257, high: 19329, r: 18.79350348027842, vol:2046589
2017-12-19 00:09:00 : 0.04177, low: 0.04177, high: 0.04177, r: 100.0, vol:5
2017-12-19 00:09:00 : 0.01917, low: 0.01917, high: 0.01917, r: 100.0, vol:5
2017-12-19 00:09:00 : 19716.8125, low: 19685.5, high: 19740.5, r: 8.333333333333334, vol:63230
2017-12-19 00:09:00 : 21759.1, low: 21740.5, high: 21769, r: 0.0, vol:10400
2017-12-19 00:08:00 : 0.1156, low: 0.1156, high: 0.1156, r: 100.0, vol:1
2017-12-19 00:10:00 : 19243.430379746835, low: 19224, high: 19279.5, r: 16.772151898734176, vol:1602002
2017-12-19 00:10:00 : 19675.5, low: 19669.5, high: 19686.5, r: 0.0, vol:1030
2017-12-19 00:10:00 : 0.019101818181818185, low: 0.019, high: 0.01915, r: 0.0, vol:416
2017-12-19 00:10:00 : 0.04151, low: 0.04151, high: 0.04151, r: 0.0, vol:2
2017-12-19 00:10:00 : 21730.38888888889, low: 21716, high: 21740.5, r: 0.0, vol:2400
2017-12-19 00:11:00 : 19633.6125, low: 19610, high: 19667, r: 8.75, vol:412624
2017-12-19 00:11:00 : 19236.27049180328, low: 19214, high: 19250.5, r: 39.01639344262295, vol:2122658
2017-12-19 00:11:00 : 0.018984285714285714, low: 0.01895, high: 0.01902, r: 28.571428571428573, vol:160
2017-12-19 00:11:00 : 21712.125, low: 21707, high: 21716, r: 0.0, vol:3800
2017-12-19 00:08:00 : 0.0196, low: 0.0196, high: 0.0196, r: 100.0, vol:4
2017-12-19 00:11:00 : 0.04151, low: 0.04151, high: 0.04151, r: 0.0, vol:1
2017-12-19 00:12:00 : 19204.35278514589, low: 19191.5, high: 19214.5, r: 29.97347480106101, vol:1422113
2017-12-19 00:12:00 : 19610.0, low: 19610, high: 19610, r: 100.0, vol:270
2017-12-19 00:12:00 : 21703.916666666668, low: 21692.5, high: 21707, r: 16.666666666666668, vol:2104
2017-12-19 00:12:00 : 0.018953333333333336, low: 0.01895, high: 0.01896, r: 0.0, vol:8
2017-12-19 00:13:00 : 19222.075757575756, low: 19210.5, high: 19229, r: 64.01515151515152, vol:935366
2017-12-19 00:09:00 : 0.060879, low: 0.060858, high: 0.0609, r: 0.0, vol:5
2017-12-19 00:13:00 : 19610.203703703704, low: 19609.5, high: 19610.5, r: 100.0, vol:79810
2017-12-19 00:13:00 : 0.018996666666666665, low: 0.01899, high: 0.019, r: 100.0, vol:30
2017-12-19 00:10:00 : 0.11495, low: 0.1148, high: 0.1151, r: 0.0, vol:18
2017-12-19 00:12:00 : 0.019632, low: 0.019632, high: 0.019632, r: 0.0, vol:1
2017-12-19 00:12:00 : 0.04147, low: 0.04143, high: 0.04151, r: 0.0, vol:4
2017-12-19 00:14:00 : 19218.485294117647, low: 19211, high: 19230.5, r: 48.529411764705884, vol:915309
2017-12-19 00:14:00 : 19610.5, low: 19610.5, high: 19610.5, r: 100.0, vol:8490
2017-12-19 00:14:00 : 0.01899, low: 0.01899, high: 0.01899, r: 50.0, vol:8
2017-12-19 00:13:00 : 21682.166666666668, low: 21680, high: 21686, r: 83.33333333333333, vol:1340
2017-12-19 00:15:00 : 19231.221962616823, low: 19223, high: 19243.5, r: 81.30841121495327, vol:853241
2017-12-19 00:15:00 : 21679.75, low: 21679.5, high: 21680, r: 0.0, vol:800
2017-12-19 00:15:00 : 19646.071428571428, low: 19624, high: 19650, r: 71.42857142857143, vol:7373
2017-12-19 00:14:00 : 0.11506666666666666, low: 0.1148, high: 0.1153, r: 66.66666666666667, vol:8
2017-12-19 00:14:00 : 0.041565000000000005, low: 0.04156, high: 0.04157, r: 100.0, vol:5
2017-12-19 00:14:00 : 0.019567, low: 0.019567, high: 0.019567, r: 100.0, vol:4
2017-12-19 00:16:00 : 19226.454365079364, low: 19203.5, high: 19243.5, r: 7.936507936507937, vol:1175698
2017-12-19 00:16:00 : 0.1147, low: 0.1146, high: 0.1148, r: 0.0, vol:5
2017-12-19 00:16:00 : 19650.0, low: 19650, high: 19650, r: 100.0, vol:1000
2017-12-19 00:16:00 : 21680.0, low: 21676, high: 21682.5, r: 66.66666666666667, vol:1100
2017-12-19 00:16:00 : 0.04153, low: 0.04153, high: 0.04153, r: 100.0, vol:1
2017-12-19 00:15:00 : 0.018968333333333334, low: 0.01891, high: 0.01903, r: 33.333333333333336, vol:8
2017-12-19 00:16:00 : 0.019458666666666666, low: 0.019423, high: 0.01948, r: 0.0, vol:50
2017-12-19 00:17:00 : 19192.444680851066, low: 19181.5, high: 19214.5, r: 33.191489361702125, vol:685634
2017-12-19 00:17:00 : 0.01896, low: 0.01896, high: 0.01896, r: 100.0, vol:2
2017-12-19 00:14:00 : 0.061248, low: 0.061248, high: 0.061248, r: 100.0, vol:6
2017-12-19 00:17:00 : 19606.075, low: 19598, high: 19636, r: 5.0, vol:47034
2017-12-19 00:17:00 : 21665.8, low: 21658, high: 21676, r: 20.0, vol:6000
2017-12-19 00:18:00 : 19168.469273743016, low: 19144.5, high: 19206, r: 13.128491620111731, vol:1296597
2017-12-19 00:17:00 : 0.041444, low: 0.04141, high: 0.04152, r: 0.0, vol:22
2017-12-19 00:18:00 : 0.061749, low: 0.061749, high: 0.061749, r: 100.0, vol:10
2017-12-19 00:17:00 : 0.1145, low: 0.1145, high: 0.1145, r: 0.0, vol:1
2017-12-19 00:17:00 : 0.019415, low: 0.019415, high: 0.019415, r: 0.0, vol:1
2017-12-19 00:18:00 : 19575.7, low: 19549.5, high: 19600, r: 0.0, vol:63956
2017-12-19 00:18:00 : 21645.166666666668, low: 21630.5, high: 21661, r: 0.0, vol:4500
2017-12-19 00:19:00 : 19113.811538461538, low: 19080, high: 19145, r: 15.384615384615385, vol:1118716
2017-12-19 00:19:00 : 19497.214285714286, low: 19445, high: 19560.5, r: 8.928571428571429, vol:453953
2017-12-19 00:19:00 : 0.041620000000000004, low: 0.0416, high: 0.04164, r: 100.0, vol:16
2017-12-19 00:19:00 : 21618.55, low: 21605, high: 21630.5, r: 10.0, vol:6521
2017-12-19 00:19:00 : 0.1145, low: 0.1145, high: 0.1145, r: 0.0, vol:1
2017-12-19 00:20:00 : 19097.844311377245, low: 19080, high: 19130, r: 71.8562874251497, vol:1683747
2017-12-19 00:20:00 : 19507.075, low: 19498, high: 19541.5, r: 85.0, vol:146455
2017-12-19 00:19:00 : 0.061805, low: 0.061805, high: 0.061805, r: 100.0, vol:10
2017-12-19 00:20:00 : 21581.35714285714, low: 21570.5, high: 21605, r: 50.0, vol:8300
2017-12-19 00:20:00 : 0.1145, low: 0.1145, high: 0.1145, r: 0.0, vol:2
2017-12-19 00:21:00 : 21579.05, low: 21564.5, high: 21584, r: 0.0, vol:4028
2017-12-19 00:21:00 : 19124.42081447964, low: 19101, high: 19140.5, r: 38.009049773755656, vol:780726
2017-12-19 00:21:00 : 19534.777777777777, low: 19512.5, high: 19541, r: 44.44444444444444, vol:24632
2017-12-19 00:20:00 : 0.041545, low: 0.04147, high: 0.04162, r: 100.0, vol:3
2017-12-19 00:19:00 : 0.019512, low: 0.019512, high: 0.019512, r: 100.0, vol:2
2017-12-19 00:18:00 : 0.019068, low: 0.01902, high: 0.01914, r: 100.0, vol:84
2017-12-19 00:22:00 : 19072.56982543641, low: 19043, high: 19101, r: 10.473815461346634, vol:1911290
2017-12-19 00:22:00 : 21574.95, low: 21553.5, high: 21580, r: 25.0, vol:150082
2017-12-19 00:22:00 : 19484.916666666668, low: 19474, high: 19506.5, r: 11.11111111111111, vol:44789
2017-12-19 00:22:00 : 0.041518571428571426, low: 0.04141, high: 0.04165, r: 28.571428571428573, vol:59
2017-12-19 00:21:00 : 0.1148, low: 0.1148, high: 0.1148, r: 100.0, vol:5
2017-12-19 00:22:00 : 0.01915, low: 0.01915, high: 0.01915, r: 100.0, vol:13
2017-12-19 00:23:00 : 19445.537037037036, low: 19415, high: 19460.5, r: 3.7037037037037037, vol:127589
2017-12-19 00:23:00 : 19011.847602739726, low: 18979.5, high: 19043.5, r: 16.267123287671232, vol:2610196
2017-12-19 00:23:00 : 21496.666666666668, low: 21449.5, high: 21553.5, r: 19.047619047619047, vol:88509
2017-12-19 00:23:00 : 0.01901, low: 0.01901, high: 0.01901, r: 0.0, vol:10
2017-12-19 00:23:00 : 0.04148333333333334, low: 0.04148, high: 0.04149, r: 100.0, vol:51
2017-12-19 00:24:00 : 19377.134615384617, low: 19338.5, high: 19415, r: 13.461538461538462, vol:147916
2017-12-19 00:24:00 : 18947.763366336632, low: 18903, high: 18986, r: 23.168316831683168, vol:3430623
2017-12-19 00:24:00 : 21447.041666666668, low: 21414, high: 21479.5, r: 33.333333333333336, vol:6200
2017-12-19 00:24:00 : 0.019126666666666667, low: 0.01909, high: 0.01915, r: 66.66666666666667, vol:50
2017-12-19 00:22:00 : 0.0194765, low: 0.019475, high: 0.019478, r: 100.0, vol:50
2017-12-19 00:24:00 : 0.04159, low: 0.0415, high: 0.04168, r: 100.0, vol:21
2017-12-19 00:25:00 : 0.04170571428571428, low: 0.04157, high: 0.04178, r: 100.0, vol:70
2017-12-19 00:25:00 : 21317.45089285714, low: 21188, high: 21414, r: 28.571428571428573, vol:339897
2017-12-19 00:25:00 : 18930.83014354067, low: 18907, high: 18975, r: 72.88676236044657, vol:4378948
2017-12-19 00:25:00 : 19334.915094339623, low: 19307.5, high: 19366.5, r: 49.056603773584904, vol:147248
2017-12-19 00:25:00 : 0.019135, low: 0.01913, high: 0.01914, r: 100.0, vol:99
2017-12-19 00:21:00 : 0.062022, low: 0.062022, high: 0.062022, r: 100.0, vol:1
2017-12-19 00:26:00 : 18982.352242744062, low: 18963, high: 18995, r: 59.63060686015831, vol:2088607
2017-12-19 00:26:00 : 21396.464285714286, low: 21363, high: 21411, r: 92.85714285714286, vol:17809
2017-12-19 00:26:00 : 19375.462962962964, low: 19365.5, high: 19384.5, r: 92.5925925925926, vol:135940
2017-12-19 00:23:00 : 0.1154, low: 0.1151, high: 0.1157, r: 100.0, vol:11
2017-12-19 00:26:00 : 0.019145000000000002, low: 0.01914, high: 0.01915, r: 100.0, vol:10
2017-12-19 00:26:00 : 0.041776, low: 0.04157, high: 0.04189, r: 100.0, vol:78
2017-12-19 00:27:00 : 18998.690607734807, low: 18971, high: 19020, r: 59.392265193370164, vol:1326841
2017-12-19 00:27:00 : 0.11665, low: 0.1165, high: 0.1168, r: 50.0, vol:3
2017-12-19 00:27:00 : 21406.880952380954, low: 21404, high: 21411, r: 57.142857142857146, vol:33534
2017-12-19 00:25:00 : 0.01945, low: 0.01945, high: 0.01945, r: 100.0, vol:4
2017-12-19 00:27:00 : 0.04185, low: 0.04184, high: 0.04186, r: 0.0, vol:2
2017-12-19 00:27:00 : 0.019, low: 0.019, high: 0.019, r: 0.0, vol:1
2017-12-19 00:27:00 : 19378.342857142856, low: 19369.5, high: 19380, r: 68.57142857142857, vol:149353
2017-12-19 00:28:00 : 18986.672566371682, low: 18972.5, high: 18999, r: 57.9646017699115, vol:2077240
2017-12-19 00:28:00 : 21407.7, low: 21407.5, high: 21408, r: 60.0, vol:36843
2017-12-19 00:28:00 : 19376.8, low: 19369.5, high: 19383, r: 60.0, vol:36950
2017-12-19 00:28:00 : 0.04189, low: 0.04189, high: 0.04189, r: 100.0, vol:5
2017-12-19 00:28:00 : 0.019, low: 0.019, high: 0.019, r: 0.0, vol:4
2017-12-19 00:29:00 : 19032.785843920145, low: 18984.5, high: 19074.5, r: 92.37749546279491, vol:4001788
2017-12-19 00:29:00 : 19405.625, low: 19384.5, high: 19418, r: 100.0, vol:86110
2017-12-19 00:29:00 : 0.041874999999999996, low: 0.04186, high: 0.04189, r: 50.0, vol:2
2017-12-19 00:29:00 : 21431.6875, low: 21407.5, high: 21470, r: 68.75, vol:50429
2017-12-19 00:29:00 : 0.01901, low: 0.01901, high: 0.01901, r: 100.0, vol:11
2017-12-19 00:30:00 : 0.01901, low: 0.01901, high: 0.01901, r: 0.0, vol:146
2017-12-19 00:30:00 : 19071.010028653294, low: 19053.5, high: 19087.5, r: 70.77363896848138, vol:1775259
2017-12-19 00:30:00 : 21478.045454545456, low: 21469.5, high: 21492.5, r: 90.9090909090909, vol:31187
2017-12-19 00:30:00 : 19435.0, low: 19417.5, high: 19446.5, r: 100.0, vol:49535
2017-12-19 00:30:00 : 0.0418275, low: 0.04176, high: 0.04189, r: 12.5, vol:12
2017-12-19 00:31:00 : 19068.277108433736, low: 19056, high: 19077.5, r: 29.518072289156628, vol:746574
2017-12-19 00:31:00 : 21488.041666666668, low: 21470, high: 21492, r: 25.0, vol:4900
2017-12-19 00:31:00 : 19447.571428571428, low: 19445, high: 19454.5, r: 96.42857142857143, vol:32684
2017-12-19 00:31:00 : 0.019, low: 0.019, high: 0.019, r: 0.0, vol:150
2017-12-19 00:32:00 : 19014.652470187393, low: 18959, high: 19056, r: 14.310051107325384, vol:2766379
2017-12-19 00:26:00 : 0.062461333333333334, low: 0.062168, high: 0.062608, r: 100.0, vol:15
2017-12-19 00:32:00 : 19406.0, low: 19357, high: 19454.5, r: 0.0, vol:46299
2017-12-19 00:32:00 : 21441.45, low: 21401, high: 21470, r: 5.0, vol:47023
2017-12-19 00:31:00 : 0.041806666666666666, low: 0.04176, high: 0.04188, r: 33.333333333333336, vol:33
2017-12-19 00:33:00 : 18967.65989847716, low: 18958.5, high: 18990, r: 56.34517766497462, vol:694762
2017-12-19 00:33:00 : 19367.379310344826, low: 19345.5, high: 19385, r: 86.20689655172414, vol:48807
2017-12-19 00:33:00 : 21421.9, low: 21420, high: 21434.5, r: 100.0, vol:11616
2017-12-19 00:32:00 : 0.019, low: 0.019, high: 0.019, r: 0.0, vol:1
2017-12-19 00:33:00 : 0.04188, low: 0.04188, high: 0.04188, r: 100.0, vol:1
2017-12-19 00:09:00 : 0.002026, low: 0.002026, high: 0.002026, r: 0.0, vol:25
2017-12-19 00:34:00 : 19394.264705882353, low: 19384, high: 19397, r: 100.0, vol:27025
2017-12-19 00:34:00 : 18994.595890410958, low: 18989.5, high: 18999, r: 63.013698630136986, vol:549228
2017-12-19 00:34:00 : 0.002076, low: 0.002076, high: 0.002076, r: 100.0, vol:3
2017-12-19 00:34:00 : 0.01908, low: 0.01908, high: 0.01908, r: 100.0, vol:147
2017-12-19 00:28:00 : 0.1165, low: 0.1165, high: 0.1165, r: 0.0, vol:1
2017-12-19 00:34:00 : 21443.9375, low: 21441, high: 21479.5, r: 56.25, vol:44449
2017-12-19 00:35:00 : 19398.596153846152, low: 19394.5, high: 19402, r: 100.0, vol:37983
2017-12-19 00:35:00 : 18996.333333333332, low: 18994.5, high: 18998, r: 44.44444444444444, vol:532805
2017-12-19 00:35:00 : 21470.0, low: 21470, high: 21470, r: 100.0, vol:1000
2017-12-19 00:34:00 : 0.04171, low: 0.04171, high: 0.04171, r: 0.0, vol:2
2017-12-19 00:35:00 : 0.1169, low: 0.1169, high: 0.1169, r: 100.0, vol:5
2017-12-19 00:35:00 : 0.019115, low: 0.01908, high: 0.01915, r: 75.0, vol:63
2017-12-19 00:36:00 : 18997.514492753624, low: 18996.5, high: 18998, r: 40.57971014492754, vol:281167
2017-12-19 00:36:00 : 0.04184, low: 0.04184, high: 0.04184, r: 100.0, vol:1
2017-12-19 00:36:00 : 0.019102, low: 0.01905, high: 0.01915, r: 100.0, vol:90
2017-12-19 00:36:00 : 0.11703333333333334, low: 0.1168, high: 0.1172, r: 66.66666666666667, vol:6
2017-12-19 00:36:00 : 19401.0, low: 19401, high: 19401, r: 100.0, vol:4805
2017-12-19 00:36:00 : 21461.166666666668, low: 21443.5, high: 21470, r: 66.66666666666667, vol:2100
2017-12-19 00:37:00 : 19403.5, low: 19401, high: 19406, r: 100.0, vol:47857
2017-12-19 00:37:00 : 19014.36574074074, low: 18996.5, high: 19035, r: 85.18518518518519, vol:809041
2017-12-19 00:37:00 : 0.1173, low: 0.1172, high: 0.1174, r: 75.0, vol:16
2017-12-19 00:37:00 : 21476.944444444445, low: 21470, high: 21478, r: 100.0, vol:25350
2017-12-19 00:28:00 : 0.019421, low: 0.019421, high: 0.019421, r: 0.0, vol:2
2017-12-19 00:37:00 : 0.01925375, low: 0.01915, high: 0.0193, r: 100.0, vol:105
2017-12-19 00:38:00 : 21477.65625, low: 21447, high: 21492.5, r: 37.5, vol:40090
2017-12-19 00:38:00 : 18999.671794871796, low: 18970, high: 19033.5, r: 18.46153846153846, vol:938267
2017-12-19 00:38:00 : 0.1174, low: 0.1174, high: 0.1174, r: 100.0, vol:5
2017-12-19 00:38:00 : 19391.829268292684, low: 19368.5, high: 19405.5, r: 46.34146341463415, vol:101485
2017-12-19 00:35:00 : 0.002076, low: 0.002076, high: 0.002076, r: 100.0, vol:1
2017-12-19 00:37:00 : 0.04174833333333333, low: 0.04169, high: 0.04185, r: 33.333333333333336, vol:21
2017-12-19 00:39:00 : 19362.5, low: 19362.5, high: 19362.5, r: 100.0, vol:1616
2017-12-19 00:39:00 : 0.002104, low: 0.002101, high: 0.002107, r: 50.0, vol:30
2017-12-19 00:39:00 : 18968.073170731706, low: 18965.5, high: 18970.5, r: 26.016260162601625, vol:289802
2017-12-19 00:38:00 : 0.01922, low: 0.01922, high: 0.01922, r: 100.0, vol:14
2017-12-19 00:39:00 : 0.11733333333333333, low: 0.1172, high: 0.1175, r: 66.66666666666667, vol:5
2017-12-19 00:39:00 : 21422.346153846152, low: 21412.5, high: 21447.5, r: 26.923076923076923, vol:39489
2017-12-19 00:40:00 : 18946.2316017316, low: 18929.5, high: 18967, r: 14.285714285714286, vol:1214309
2017-12-19 00:40:00 : 21412.5, low: 21412.5, high: 21412.5, r: 0.0, vol:2219
2017-12-19 00:40:00 : 0.1173, low: 0.1173, high: 0.1173, r: 100.0, vol:5
2017-12-19 00:40:00 : 0.01916, low: 0.01916, high: 0.01916, r: 100.0, vol:6
2017-12-19 00:40:00 : 0.00214575, low: 0.002107, high: 0.002166, r: 100.0, vol:70
2017-12-19 00:40:00 : 19360.25, low: 19354, high: 19363, r: 50.0, vol:21400
2017-12-19 00:38:00 : 0.019717, low: 0.019717, high: 0.019717, r: 100.0, vol:1
2017-12-19 00:41:00 : 18924.070588235296, low: 18920.5, high: 18930, r: 48.23529411764706, vol:569093
2017-12-19 00:41:00 : 21395.3125, low: 21367.5, high: 21412.5, r: 12.5, vol:9615
2017-12-19 00:41:00 : 19324.8, low: 19308, high: 19341.5, r: 40.0, vol:82432
2017-12-19 00:40:00 : 0.04178, low: 0.04174, high: 0.04182, r: 50.0, vol:11
2017-12-19 00:41:00 : 0.01926, low: 0.01926, high: 0.01926, r: 100.0, vol:3
2017-12-19 00:42:00 : 19275.35616438356, low: 19221, high: 19311.5, r: 16.438356164383563, vol:392897
2017-12-19 00:42:00 : 21325.275, low: 21304.5, high: 21359, r: 5.0, vol:29094
2017-12-19 00:42:00 : 18877.87756849315, low: 18830.5, high: 18921, r: 23.116438356164384, vol:3734981
2017-12-19 00:42:00 : 0.04184, low: 0.04184, high: 0.04184, r: 100.0, vol:1
2017-12-19 00:42:00 : 0.019270000000000002, low: 0.01925, high: 0.01929, r: 100.0, vol:6
2017-12-19 00:41:00 : 0.0021699999999999996, low: 0.002167, high: 0.002176, r: 100.0, vol:454
2017-12-19 00:41:00 : 0.019683, low: 0.019683, high: 0.019683, r: 100.0, vol:10
2017-12-19 00:43:00 : 19240.47619047619, low: 19221, high: 19282.5, r: 45.23809523809524, vol:107532
2017-12-19 00:43:00 : 18870.621468926554, low: 18847, high: 18903, r: 84.18079096045197, vol:1508787
2017-12-19 00:43:00 : 0.041760000000000005, low: 0.0417, high: 0.04182, r: 50.0, vol:14
2017-12-19 00:43:00 : 21292.875, low: 21283.5, high: 21304.5, r: 37.5, vol:43024
2017-12-19 00:44:00 : 19313.8, low: 19287.5, high: 19333.5, r: 97.14285714285714, vol:57007
2017-12-19 00:44:00 : 18913.00200803213, low: 18900.5, high: 18936.5, r: 81.92771084337349, vol:848272
2017-12-19 00:41:00 : 0.11723333333333334, low: 0.1172, high: 0.1173, r: 0.0, vol:9
2017-12-19 00:43:00 : 0.00215, low: 0.00215, high: 0.00215, r: 0.0, vol:58
2017-12-19 00:44:00 : 21339.5, low: 21303, high: 21409, r: 83.33333333333333, vol:36934
2017-12-19 00:44:00 : 0.041808, low: 0.04179, high: 0.04185, r: 80.0, vol:48
2017-12-19 00:33:00 : 0.062808, low: 0.062808, high: 0.062808, r: 0.0, vol:1
2017-12-19 00:45:00 : 18920.82608695652, low: 18908, high: 18936.5, r: 31.055900621118013, vol:481896
2017-12-19 00:45:00 : 19334.339285714286, low: 19325, high: 19352.5, r: 67.85714285714286, vol:81789
2017-12-19 00:45:00 : 21393.823529411766, low: 21343.5, high: 21413.5, r: 29.41176470588235, vol:14391
2017-12-19 00:45:00 : 0.041895, low: 0.04189, high: 0.0419, r: 100.0, vol:10
2017-12-19 00:44:00 : 0.01963, low: 0.01963, high: 0.01963, r: 0.0, vol:1
2017-12-19 00:45:00 : 0.1176, low: 0.1174, high: 0.1177, r: 100.0, vol:7
2017-12-19 00:46:00 : 18909.853146853147, low: 18908, high: 18918, r: 64.33566433566433, vol:725797
2017-12-19 00:46:00 : 21322.833333333332, low: 21304, high: 21343.5, r: 0.0, vol:5290
2017-12-19 00:46:00 : 19313.428571428572, low: 19294, high: 19325, r: 14.285714285714286, vol:18398
2017-12-19 00:46:00 : 0.041855, low: 0.04181, high: 0.0419, r: 50.0, vol:8
2017-12-19 00:46:00 : 0.1177, low: 0.1177, high: 0.1177, r: 100.0, vol:10
2017-12-19 00:46:00 : 0.019631, low: 0.019631, high: 0.019631, r: 0.0, vol:1
2017-12-19 00:45:00 : 0.002151, low: 0.002151, high: 0.002151, r: 100.0, vol:30
2017-12-19 00:47:00 : 18930.775757575757, low: 18918, high: 18934, r: 63.63636363636363, vol:692652
2017-12-19 00:47:00 : 21334.909090909092, low: 21303.5, high: 21401, r: 81.81818181818181, vol:29970
2017-12-19 00:47:00 : 0.0021774999999999997, low: 0.002175, high: 0.00218, r: 100.0, vol:197
2017-12-19 00:47:00 : 19348.227272727272, low: 19317.5, high: 19357, r: 54.54545454545455, vol:40314
2017-12-19 00:47:00 : 0.019631, low: 0.019631, high: 0.019631, r: 0.0, vol:1
2017-12-19 00:47:00 : 0.1175, low: 0.1175, high: 0.1175, r: 0.0, vol:1
2017-12-19 00:48:00 : 18946.84541984733, low: 18933, high: 18967, r: 91.6030534351145, vol:1051829
2017-12-19 00:43:00 : 0.019135, low: 0.01907, high: 0.0192, r: 50.0, vol:25
2017-12-19 00:48:00 : 0.0021795, low: 0.002179, high: 0.00218, r: 50.0, vol:103
2017-12-19 00:48:00 : 19358.8, low: 19345, high: 19362, r: 70.0, vol:85602
